,Individual,Gene,TotalNormalizedReads
8563,SRR5983280,NeuA,23.754521901578865
8564,SRR5983280,NeuB,47.04070151249989
8565,SRR5983280,NeuC,6.193996299214829
8566,SRR5983280,NeuO,140.8552523087462
8567,SRR5983280,SOAT,311.266094475914
8568,SRR5983280,SatA,13.0646394827767
8569,SRR5983280,SatB,124.43531622978072
8570,SRR5983280,SatC,162.0442932802942
8571,SRR5983280,SatD,2207.495149888588
8572,SRR5983280,SiaM,60.872442666714655
8573,SRR5983280,SiaP,47.804835953082
8574,SRR5983280,SiaT,111.02484133280356
8576,SRR5983296,KpsC,38.00627142147139
8577,SRR5983296,KpsD,50.71534767831202
8578,SRR5983296,KpsE,37.098661715200805
8579,SRR5983296,KpsF,306.7106122772529
8580,SRR5983296,KpsS,44.42837729380234
8581,SRR5983296,KpsU,368.0704274993393
8582,SRR5983296,Lic3A,4.831679018292603
8583,SRR5983296,NagA,417.3546274996678
8584,SRR5983296,NagB,203.16999222958137
8585,SRR5983296,NanA,94.50039838205122
8586,SRR5983296,NanB,8.18718133678657
8587,SRR5983296,NanC,50.15139671758977
8588,SRR5983296,NanE,233.17967959727912
8589,SRR5983296,NanK,74.3652367697828
8590,SRR5983296,NanT,50.225789997738
8591,SRR5983296,NeuA,57.392374660287736
8592,SRR5983296,NeuB,115.5098599576646
8593,SRR5983296,NeuC,64.10593385936959
8594,SRR5983296,NeuD,26.459566921642285
8595,SRR5983296,NeuO,50.73485948701824
8596,SRR5983296,NeuS,11.93907287927762
8597,SRR5983296,SOAT,168.74153928659936
8598,SRR5983296,SatA,10.905462744842543
8599,SRR5983296,SatB,188.0771910063523
8600,SRR5983296,SatC,259.49057998218353
8601,SRR5983296,SatD,1780.8366808319713
8602,SRR5983296,SiaM,6.607617629523654
8603,SRR5983296,SiaP,2.645956692164229
8604,SRR5983296,SiaT,126.22051257138864
8606,SRR5983357,KpsD,2.721391917336646
8607,SRR5983357,KpsF,175.86154980227954
8608,SRR5983357,KpsU,182.61040682205896
8609,SRR5983357,Lic3A,7.777464744152734
8610,SRR5983357,NagA,125.8725894755294
8611,SRR5983357,NagB,224.89616220546657
8612,SRR5983357,NanA,47.129998083984965
8613,SRR5983357,NanE,170.59934218374838
8614,SRR5983357,NanK,13.580812529405405
8615,SRR5983357,NanT,2.626238353793407
8616,SRR5983357,NeuA,10.54646005582266
8617,SRR5983357,NeuB,54.19454850981724
8618,SRR5983357,NeuC,19.05505594373553
8619,SRR5983357,NeuO,185.42613439092213
8620,SRR5983357,SOAT,482.19953958743497
8621,SRR5983357,SatA,9.33086256045089
8622,SRR5983357,SatB,86.19945165958676
8623,SRR5983357,SatC,99.5632304939108
8624,SRR5983357,SatD,1313.874408351278
8625,SRR5983357,SiaM,40.94355718105062
8626,SRR5983357,SiaT,102.1681213922173
8628,SRR5983308,KpsC,26.3053388527196
8629,SRR5983308,KpsD,28.620327675200404
8630,SRR5983308,KpsE,29.56514081757248
8631,SRR5983308,KpsF,274.8934332202662
8632,SRR5983308,KpsS,25.949318373456585
8633,SRR5983308,KpsU,361.57346334373057
8634,SRR5983308,NagA,321.52700566381696
8635,SRR5983308,NagB,186.8087991171529
8636,SRR5983308,NanA,60.06053036133116
8637,SRR5983308,NanB,2.456812526172762
8638,SRR5983308,NanC,26.459562520371087
8639,SRR5983308,NanE,80.25109509146489
8640,SRR5983308,NanK,26.28888958271103
8641,SRR5983308,NanT,29.471863744551325
8642,SRR5983308,NeuA,169.47458800481292
8643,SRR5983308,NeuB,348.6771375923008
8644,SRR5983308,NeuC,201.23160875514256
8645,SRR5983308,NeuD,18.059934387106505
8646,SRR5983308,NeuO,83.27823720061512
8647,SRR5983308,NeuS,8.700711678055733
8648,SRR5983308,SOAT,142.1787389742402
8649,SRR5983308,SatA,4.718639931220701
8650,SRR5983308,SatB,102.38888541339097
8651,SRR5983308,SatC,149.7103570055289
8652,SRR5983308,SatD,1316.6084747302928
8653,SRR5983308,SiaM,33.25611107058357
8654,SRR5983308,SiaP,12.00201164598597
8655,SRR5983308,SiaT,74.59404273968752
8657,SRR5947809,KpsF,51.44316188439709
8658,SRR5947809,KpsU,54.68871045203402
8659,SRR5947809,Lic3A,14.074416334503326
8660,SRR5947809,NagA,70.2890864327482
8661,SRR5947809,NagB,329.18207247262933
8662,SRR5947809,NanA,60.60332730844255
8663,SRR5947809,NanB,27.13389948893141
8664,SRR5947809,NanC,2.941219936091596
8665,SRR5947809,NanE,178.91917023316307
8666,SRR5947809,NanK,21.16597478396095
8667,SRR5947809,NanT,10.967341199014196
8668,SRR5947809,NeuA,42.732283897308506
8669,SRR5947809,NeuB,173.69021226954857
8670,SRR5947809,NeuC,47.45466371599139
8671,SRR5947809,NeuD,1.2501679250714532
8672,SRR5947809,NeuO,19.728064368424345
8673,SRR5947809,SOAT,157.41139944164323
8674,SRR5947809,SatA,21.838829088007216
8675,SRR5947809,SatB,680.2062268235554
8676,SRR5947809,SatC,400.35327779337536
8677,SRR5947809,SatD,3770.710313705376
8678,SRR5947809,SiaM,195.5175927606292
8679,SRR5947809,SiaP,18.64211003717173
8680,SRR5947809,SiaT,346.7488745950257
8682,SRR5983412,KpsD,7.711840586316789
8683,SRR5983412,KpsF,200.72132387001932
8684,SRR5983412,KpsU,190.2684595461153
8685,SRR5983412,Lic3A,25.82775567461326
8686,SRR5983412,NagA,222.80028069592635
8687,SRR5983412,NagB,259.5210144941136
8688,SRR5983412,NanA,69.34901317764724
8689,SRR5983412,NanB,8.853087298972559
8690,SRR5983412,NanE,247.1270535748904
8691,SRR5983412,NanK,10.287465420164825
8692,SRR5983412,NeuA,157.42424434701303
8693,SRR5983412,NeuB,245.6418072765078
8694,SRR5983412,NeuC,9.666851794384153
8695,SRR5983412,NeuO,124.60407213143628
8696,SRR5983412,SOAT,521.8458966777998
8697,SRR5983412,SatA,20.16705896099964
8698,SRR5983412,SatB,114.45321565838714
8699,SRR5983412,SatC,148.2441120115077
8700,SRR5983412,SatD,1605.7857516601928
8701,SRR5983412,SiaM,116.74650702663546
8702,SRR5983412,SiaP,25.03677670009172
8703,SRR5983412,SiaT,137.38172949205284
8705,SRR5947825,NagA,475.3515941699359
8706,SRR5947825,NanK,237.0067401176079
8707,SRR5947825,NeuB,274.9021267488786
8708,SRR5947825,SOAT,359.71235734161775
8709,SRR5947825,SatD,2548.966123655727
8710,SRR5947825,SiaM,201.2676285125718
8712,SRR5947833,KpsD,10.013592601309313
8713,SRR5947833,KpsF,164.693000465422
8714,SRR5947833,KpsU,208.95369798430173
8715,SRR5947833,Lic3A,17.692640903658727
8716,SRR5947833,NagA,259.6460507799085
8717,SRR5947833,NagB,274.1641117765073
8718,SRR5947833,NanA,109.09963483480364
8719,SRR5947833,NanB,6.78986450864622
8720,SRR5947833,NanE,222.5466788228748
8721,SRR5947833,NanK,49.046733419020974
8722,SRR5947833,NeuA,41.23280493061442
8723,SRR5947833,NeuB,218.9228179899552
8724,SRR5947833,NeuC,64.92620059122828
8725,SRR5947833,NeuO,89.43750505248391
8726,SRR5947833,SOAT,452.60902894205896
8727,SRR5947833,SatB,45.16550634688463
8728,SRR5947833,SatC,84.05284291664134
8729,SRR5947833,SatD,1497.8384151220116
8730,SRR5947833,SiaM,30.778020430107382
8731,SRR5947833,SiaP,7.375672158784198
8732,SRR5947833,SiaT,27.8674493242238
8734,SRR5983428,KpsD,1.1789703988981006
8735,SRR5983428,KpsF,171.35256077401272
8736,SRR5983428,KpsU,193.97593531808863
8737,SRR5983428,Lic3A,2.9705843443664643
8738,SRR5983428,NagA,321.78785392025605
8739,SRR5983428,NagB,213.9908595245709
8740,SRR5983428,NanA,69.86423185593071
8741,SRR5983428,NanB,16.363247263351177
8742,SRR5983428,NanE,149.28894905933484
8743,SRR5983428,NanK,2.70946841777892
8744,SRR5983428,NanT,5.485419332241516
8745,SRR5983428,NeuA,76.14442315399239
8746,SRR5983428,NeuB,154.33655968566308
8747,SRR5983428,NeuC,51.14814185873962
8748,SRR5983428,NeuO,136.30284925889424
8749,SRR5983428,SOAT,380.3335953726359
8750,SRR5983428,SatA,13.295269305976536
8751,SRR5983428,SatB,103.87656038516428
8752,SRR5983428,SatC,140.16426303629376
8753,SRR5983428,SatD,1578.663349883744
8754,SRR5983428,SiaM,126.09248287052884
8755,SRR5983428,SiaP,8.922374616002465
8756,SRR5983428,SiaT,105.63979766606926
8758,SRR5983346,KpsD,6.562951378180678
8759,SRR5983346,KpsF,199.38869247489683
8760,SRR5983346,KpsU,180.5823730524408
8761,SRR5983346,Lic3A,7.890262292422079
8762,SRR5983346,NagA,198.69375326539185
8763,SRR5983346,NagB,233.03100582988915
8764,SRR5983346,NanA,38.98535396702987
8765,SRR5983346,NanE,177.37259988051184
8766,SRR5983346,NanK,10.349617202419514
8767,SRR5983346,NeuA,100.8217216730621
8768,SRR5983346,NeuB,310.29771719630594
8769,SRR5983346,NeuC,110.27306206522104
8770,SRR5983346,NeuO,105.98428036945334
8771,SRR5983346,SOAT,510.3204308674544
8772,SRR5983346,SatA,3.982524687806209
8773,SRR5983346,SatB,68.75479504342428
8774,SRR5983346,SatC,49.81561418667454
8775,SRR5983346,SatD,1310.418306345926
8776,SRR5983346,SiaM,17.646260608852796
8777,SRR5983346,SiaP,2.74785253964948
8778,SRR5983346,SiaT,52.776527336812336
8780,SRR5983480,KpsC,8.880755694488512
8781,SRR5983480,KpsD,8.326369789777326
8782,SRR5983480,KpsF,183.18695992244096
8783,SRR5983480,KpsU,162.72604463127612
8784,SRR5983480,Lic3A,8.62963854069055
8785,SRR5983480,NagA,125.2223811641817
8786,SRR5983480,NagB,280.64553754556243
8787,SRR5983480,NanA,21.113801529290207
8788,SRR5983480,NanB,31.360082405395737
8789,SRR5983480,NanE,150.79646826140777
8790,SRR5983480,NanK,15.189320563138942
8791,SRR5983480,NanT,1.1634320275921564
8792,SRR5983480,NeuA,58.00882868315519
8793,SRR5983480,NeuB,157.2700724036447
8794,SRR5983480,NeuC,58.95655015612803
8795,SRR5983480,NeuO,112.10101868336808
8796,SRR5983480,SOAT,197.27916799618677
8797,SRR5983480,SatA,13.090807220711923
8798,SRR5983480,SatB,129.49597370912758
8799,SRR5983480,SatC,171.3323712516156
8800,SRR5983480,SatD,1858.44430721774
8801,SRR5983480,SiaM,66.31256635533474
8802,SRR5983480,SiaP,7.445842504903877
8803,SRR5983480,SiaT,37.31302623362956
8805,SRR5983403,KpsC,0.0
8806,SRR5983403,KpsD,3.016190474782176
8807,SRR5983403,KpsE,1.9921751901339064
8808,SRR5983403,KpsF,90.23018352253742
8809,SRR5983403,KpsS,2.50180140156351
8810,SRR5983403,KpsU,105.46271790945264
8811,SRR5983403,Lic3A,34.01250802349961
8812,SRR5983403,NagA,221.2837334206578
8813,SRR5983403,NagB,263.1706561874499
8814,SRR5983403,NanA,73.13765971063715
8815,SRR5983403,NanB,15.573977504476906
8816,SRR5983403,NanE,161.99676750423836
8817,SRR5983403,NanK,47.28527330848753
8818,SRR5983403,NanT,8.829610689750332
8819,SRR5983403,NeuA,67.06103947867048
8820,SRR5983403,NeuB,262.6540692544757
8821,SRR5983403,NeuC,67.25138678884132
8822,SRR5983403,NeuO,65.16240040108751
8823,SRR5983403,SOAT,182.45089873314564
8824,SRR5983403,SatA,33.188747195170585
8825,SRR5983403,SatB,249.05622633330168
8826,SRR5983403,SatC,237.95059689706784
8827,SRR5983403,SatD,3078.528729418147
8828,SRR5983403,SiaM,71.72907201462186
8829,SRR5983403,SiaP,45.65037400083473
8830,SRR5983403,SiaT,68.84232731618832
8832,SRR5983470,KpsF,157.35775458156368
8833,SRR5983470,KpsU,147.90609394829715
8834,SRR5983470,Lic3A,8.478653744650547
8835,SRR5983470,NagA,199.8607876198941
8836,SRR5983470,NagB,194.86028204329284
8837,SRR5983470,NanA,79.75360137086079
8838,SRR5983470,NanB,17.295648935107895
8839,SRR5983470,NanE,161.09973093342464
8840,SRR5983470,NanK,24.558009535317588
8841,SRR5983470,NeuA,28.71900316524951
8842,SRR5983470,NeuB,106.69914634604304
8843,SRR5983470,NeuC,36.112784467956025
8844,SRR5983470,NeuO,27.77141577072771
8845,SRR5983470,SOAT,335.0401328125754
8846,SRR5983470,SatA,14.660977426700716
8847,SRR5983470,SatB,199.25341929785532
8848,SRR5983470,SatC,295.20920835312853
8849,SRR5983470,SatD,2450.533794080024
8850,SRR5983470,SiaM,142.32035564413405
8851,SRR5983470,SiaP,29.78697037177438
8852,SRR5983470,SiaT,125.89769409937682
8854,SRR5947818,KpsF,173.16334482542862
8855,SRR5947818,KpsU,144.61671960185464
8856,SRR5947818,NagA,334.3481623978075
8857,SRR5947818,NagB,717.2032796238341
8858,SRR5947818,NanA,16.17514820803794
8859,SRR5947818,NanE,102.18191931185774
8860,SRR5947818,NanK,31.789897580521803
8861,SRR5947818,NeuB,25.64280376466932
8862,SRR5947818,NeuO,38.223119457763495
8863,SRR5947818,SOAT,177.04405582100105
8864,SRR5947818,SatC,89.87178237233132
8865,SRR5947818,SatD,617.877453331905
8867,SRR5947851,KpsF,282.8719444187654
8868,SRR5947851,KpsU,193.94028977459132
8869,SRR5947851,Lic3A,16.299066965675607
8870,SRR5947851,NagA,311.37579119016937
8871,SRR5947851,NagB,206.21252533373584
8872,SRR5947851,NanA,9.458910971306604
8873,SRR5947851,NanE,83.98009836922954
8874,SRR5947851,NanK,5.103685853752499
8875,SRR5947851,NeuA,2.379751863104432
8876,SRR5947851,NeuB,15.658457776667223
8877,SRR5947851,NeuC,3.307805921288237
8878,SRR5947851,NeuO,9.654466468592371
8879,SRR5947851,SOAT,236.82065661353917
8880,SRR5947851,SatA,13.410300559576116
8881,SRR5947851,SatB,265.7392086976407
8882,SRR5947851,SatC,206.14328427025245
8883,SRR5947851,SatD,1737.3132550533946
8884,SRR5947851,SiaM,94.39607136398604
8885,SRR5947851,SiaP,12.005515980805562
8886,SRR5947851,SiaT,188.72876361378005
8888,SRR5947822,KpsD,24.086346512127143
8889,SRR5947822,KpsF,213.4775992847734
8890,SRR5947822,KpsU,219.31204839980455
8891,SRR5947822,Lic3A,3.9480148982763272
8892,SRR5947822,NagA,224.46803019462897
8893,SRR5947822,NagB,271.7728442891431
8894,SRR5947822,NanA,54.86492000848904
8895,SRR5947822,NanB,1.499680906083617
8896,SRR5947822,NanE,134.7657329714443
8897,SRR5947822,NanK,6.328791068372796
8898,SRR5947822,NeuA,67.90466329250496
8899,SRR5947822,NeuB,187.84497461402185
8900,SRR5947822,NeuC,92.3703805493128
8901,SRR5947822,NeuO,102.94436459764776
8902,SRR5947822,SOAT,597.019757732248
8903,SRR5947822,SatA,5.308444052091527
8904,SRR5947822,SatB,58.03398007740999
8905,SRR5947822,SatC,71.99481206825538
8906,SRR5947822,SatD,1159.7058921367882
8907,SRR5947822,SiaM,9.077900057361765
8908,SRR5947822,SiaP,2.4790107249995907
8909,SRR5947822,SiaT,82.05485038571038
8911,SRR5983441,KpsF,215.2041942475948
8912,SRR5983441,KpsU,168.2091289427852
8913,SRR5983441,Lic3A,8.376284865776935
8914,SRR5983441,NagA,258.16853756086834
8915,SRR5983441,NagB,176.19207084687807
8916,SRR5983441,NanA,21.164693010975128
8917,SRR5983441,NanB,8.30382701458814
8918,SRR5983441,NanE,182.43362087665776
8919,SRR5983441,NanK,12.947787968750482
8920,SRR5983441,NanT,0.846885924212059
8921,SRR5983441,NeuA,13.02476722750011
8922,SRR5983441,NeuB,29.38307064770676
8923,SRR5983441,NeuC,12.958878133966303
8924,SRR5983441,NeuD,13.645900121039036
8925,SRR5983441,NeuO,241.01243734395752
8926,SRR5983441,SOAT,190.03929690065505
8927,SRR5983441,SatA,13.519353718623991
8928,SRR5983441,SatB,64.5374445603153
8929,SRR5983441,SatC,87.16784060881952
8930,SRR5983441,SatD,1310.0433008854689
8931,SRR5983441,SiaM,37.09748579433583
8932,SRR5983441,SiaP,2.5948427197288453
8933,SRR5983441,SiaT,40.1825651897033
8935,SRR5983291,KpsF,279.9661658355605
8936,SRR5983291,KpsU,213.94049300473915
8937,SRR5983291,Lic3A,34.06097605734261
8938,SRR5983291,NagA,315.310162020242
8939,SRR5983291,NagB,513.6331715875928
8940,SRR5983291,NanA,27.99806902890709
8941,SRR5983291,NanE,69.89372383062624
8942,SRR5983291,NanK,24.596080115308
8943,SRR5983291,NeuB,20.953054383658557
8944,SRR5983291,NeuC,13.116498517065278
8945,SRR5983291,NeuO,23.38639807823041
8946,SRR5983291,SOAT,119.79975270900655
8947,SRR5983291,SatA,11.281092151440433
8948,SRR5983291,SatB,74.49799212311815
8949,SRR5983291,SatC,84.91229678658374
8950,SRR5983291,SatD,1193.384035247677
8951,SRR5983291,SiaM,79.98316492363806
8952,SRR5983291,SiaP,9.960101302006487
8953,SRR5983291,SiaT,36.883031022994615
8955,SRR5947813,KpsC,8.181115598220162
8956,SRR5947813,KpsD,18.03708421753573
8957,SRR5947813,KpsF,179.2207389421365
8958,SRR5947813,KpsU,219.32134426271605
8959,SRR5947813,Lic3A,12.196406774928
8960,SRR5947813,NagA,225.07261926868787
8961,SRR5947813,NagB,234.9961178746941
8962,SRR5947813,NanA,40.33954246864044
8963,SRR5947813,NanB,5.523377530379739
8964,SRR5947813,NanE,199.766926133883
8965,SRR5947813,NanK,20.248603283449032
8966,SRR5947813,NeuA,63.69381735334052
8967,SRR5947813,NeuB,180.4897793979808
8968,SRR5947813,NeuC,64.27178586322675
8969,SRR5947813,NeuD,0.0
8970,SRR5947813,NeuO,127.15724767060664
8971,SRR5947813,SOAT,439.3372355680697
8972,SRR5947813,SatA,11.72071501398562
8973,SRR5947813,SatB,131.69834278091943
8974,SRR5947813,SatC,108.78370914325602
8975,SRR5947813,SatD,1739.7066189878935
8976,SRR5947813,SiaM,73.96445275559249
8977,SRR5947813,SiaP,12.829376362919463
8978,SRR5947813,SiaT,91.7629163403929
8980,SRR5983391,KpsD,13.785779782182267
8981,SRR5983391,KpsF,196.99836835579916
8982,SRR5983391,KpsU,216.841751866836
8983,SRR5983391,Lic3A,2.5000521561064284
8984,SRR5983391,NagA,220.2405369141824
8985,SRR5983391,NagB,198.7281928644622
8986,SRR5983391,NanA,12.429070999859828
8987,SRR5983391,NanB,1.4396273489525606
8988,SRR5983391,NanE,141.5085545649195
8989,SRR5983391,NanK,6.149406497050936
8990,SRR5983391,NeuA,77.81780038895184
8991,SRR5983391,NeuB,216.67293695100685
8992,SRR5983391,NeuC,18.156446253857645
8993,SRR5983391,NeuO,105.49314848446625
8994,SRR5983391,SOAT,643.2093934404811
8995,SRR5983391,SatA,2.3735756241599253
8996,SRR5983391,SatB,49.602999816886935
8997,SRR5983391,SatC,56.50337783665836
8998,SRR5983391,SatD,1149.2264309718885
8999,SRR5983391,SiaM,44.110814755852665
9000,SRR5983391,SiaP,5.491477548480672
9001,SRR5983391,SiaT,77.12012191210303
9003,SRR5983304,KpsC,7.338641421460169
9004,SRR5983304,KpsD,10.279875772170836
9005,SRR5983304,KpsF,258.69293342031153
9006,SRR5983304,KpsU,235.3923492674426
9007,SRR5983304,Lic3A,2.1171271620755143
9008,SRR5983304,NagA,257.4693943925492
9009,SRR5983304,NagB,378.1058020409788
9010,SRR5983304,NanA,62.97832453245344
9011,SRR5983304,NanB,4.935195073757111
9012,SRR5983304,NanE,205.551053971601
9013,SRR5983304,NanK,19.989320870233005
9014,SRR5983304,NeuA,36.73401167882874
9015,SRR5983304,NeuB,130.02292006836757
9016,SRR5983304,NeuC,50.76653352734627
9017,SRR5983304,NeuO,191.14011838279797
9018,SRR5983304,SOAT,496.2343395694158
9019,SRR5983304,SatA,35.48164156504033
9020,SRR5983304,SatB,216.02312742043108
9021,SRR5983304,SatC,155.7377335779846
9022,SRR5983304,SatD,1922.107713371092
9023,SRR5983304,SiaM,99.8365291119714
9024,SRR5983304,SiaP,13.512330591427403
9025,SRR5983304,SiaT,131.72878194804863
9027,SRR5983377,KpsD,4.205910138383677
9028,SRR5983377,KpsF,141.71290034506652
9029,SRR5983377,KpsU,161.75887095862106
9030,SRR5983377,Lic3A,53.84577948851277
9031,SRR5983377,NagA,203.93872100461493
9032,SRR5983377,NagB,232.74909634633784
9033,SRR5983377,NanA,36.03279455408534
9034,SRR5983377,NanB,8.33671473858193
9035,SRR5983377,NanE,196.4639092948243
9036,SRR5983377,NanK,50.22972787219774
9037,SRR5983377,NeuA,46.99695003859764
9038,SRR5983377,NeuB,179.05763817459467
9039,SRR5983377,NeuC,35.88236560301382
9040,SRR5983377,NeuO,51.33690668657677
9041,SRR5983377,SOAT,318.6218137907484
9042,SRR5983377,SatA,27.16012395030492
9043,SRR5983377,SatB,186.12866280000645
9044,SRR5983377,SatC,248.0523085590328
9045,SRR5983377,SatD,2476.483676101877
9046,SRR5983377,SiaM,73.97318126508421
9047,SRR5983377,SiaP,13.512345538564832
9048,SRR5983377,SiaT,83.28675447110524
9050,SRR5983438,KpsD,1.1728235382551186
9051,SRR5983438,KpsF,160.85672921400382
9052,SRR5983438,KpsU,180.27136836724023
9053,SRR5983438,Lic3A,15.775644820239716
9054,SRR5983438,Lic3B,5.023001820405762
9055,SRR5983438,NagA,187.5334872920824
9056,SRR5983438,NagB,288.7557091037284
9057,SRR5983438,NanA,58.642195645238736
9058,SRR5983438,NanB,37.163642911825946
9059,SRR5983438,NanE,157.1707624816845
9060,SRR5983438,NanK,14.67105412772417
9061,SRR5983438,NeuA,29.767981748133963
9062,SRR5983438,NeuB,92.189050911714
9063,SRR5983438,NeuC,27.134644710105388
9064,SRR5983438,NeuD,3.339565329268813
9065,SRR5983438,NeuO,59.837289137224815
9066,SRR5983438,SOAT,389.69907747205104
9067,SRR5983438,SatA,22.714234511117656
9068,SRR5983438,SatB,130.60641491350808
9069,SRR5983438,SatC,167.15345640793743
9070,SRR5983438,SatD,2038.5228648583525
9071,SRR5983438,SiaM,55.311175536592906
9072,SRR5983438,SiaP,16.900696133483095
9073,SRR5983438,SiaT,74.76254460332153
9075,SRR5947850,KpsC,1.2355533546164017
9076,SRR5947850,KpsD,18.46504522824505
9077,SRR5947850,KpsF,199.69377809467883
9078,SRR5947850,KpsU,193.4709766552207
9079,SRR5947850,Lic3A,2.63222345416531
9080,SRR5947850,NagA,213.82811321079944
9081,SRR5947850,NagB,332.2713725717502
9082,SRR5947850,NanA,42.37846466280983
9083,SRR5947850,NanB,0.8751836261866179
9084,SRR5947850,NanC,1.90949154804353
9085,SRR5947850,NanE,144.3641579775909
9086,SRR5947850,NanK,12.753649165356912
9087,SRR5947850,NanT,3.926957860378813
9088,SRR5947850,NeuA,49.81183887913093
9089,SRR5947850,NeuB,111.46189795224733
9090,SRR5947850,NeuC,75.99991496745892
9091,SRR5947850,NeuO,73.4818158098563
9092,SRR5947850,SOAT,359.0334243685373
9093,SRR5947850,SatA,15.922980649127316
9094,SRR5947850,SatB,126.75250581264768
9095,SRR5947850,SatC,137.35200178277017
9096,SRR5947850,SatD,1822.11299758222
9097,SRR5947850,SiaM,22.07171796764129
9098,SRR5947850,SiaP,8.91654539725347
9099,SRR5947850,SiaT,327.33262548310336
9101,SRR5947823,KpsF,170.20878673175537
9102,SRR5947823,KpsS,0.7295095873659071
9103,SRR5947823,KpsU,201.65982287103623
9104,SRR5947823,Lic3A,4.321084778704216
9105,SRR5947823,NagA,168.47648419255623
9106,SRR5947823,NagB,226.7471548859196
9107,SRR5947823,NanA,15.583728169597626
9108,SRR5947823,NanB,1.2348936054648427
9109,SRR5947823,NanE,165.9257217628912
9110,SRR5947823,NanK,9.040651603759692
9111,SRR5947823,NeuA,39.3095431324636
9112,SRR5947823,NeuB,154.7786467099598
9113,SRR5947823,NeuC,37.12877663022034
9114,SRR5947823,NeuO,72.86219572504834
9115,SRR5947823,SOAT,455.2352570313713
9116,SRR5947823,SatA,8.671912961548866
9117,SRR5947823,SatB,101.0654012857384
9118,SRR5947823,SatC,81.46095628223235
9119,SRR5947823,SatD,1579.203307277643
9120,SRR5947823,SiaM,76.69119556884836
9121,SRR5947823,SiaP,2.247886946596415
9122,SRR5947823,SiaT,170.96482158977028
9124,SRR5947819,NeuC,93.06839493230864
9125,SRR5947819,SatD,345.0998658079591
9127,SRR5983329,KpsD,2.1106097500924728
9128,SRR5983329,KpsF,253.57648778426812
9129,SRR5983329,KpsU,205.1000532813044
9130,SRR5983329,Lic3A,11.789297406776818
9131,SRR5983329,NagA,232.1310516437548
9132,SRR5983329,NagB,741.9382220603976
9133,SRR5983329,NanA,39.31542549588524
9134,SRR5983329,NanB,6.136084746604109
9135,SRR5983329,NanE,121.28049299611334
9136,SRR5983329,NanK,13.71621024875594
9137,SRR5983329,NeuA,42.1268068996264
9138,SRR5983329,NeuB,121.02786890975216
9139,SRR5983329,NeuC,41.29913695496758
9140,SRR5983329,NeuO,55.37619803380899
9141,SRR5983329,SOAT,257.17480240368883
9142,SRR5983329,SatA,10.633816733219197
9143,SRR5983329,SatB,156.65770596627613
9144,SRR5983329,SatC,108.50306288071096
9145,SRR5983329,SatD,1799.2587815054849
9146,SRR5983329,SiaM,32.284464400681905
9147,SRR5983329,SiaP,4.487247635755065
9148,SRR5983329,SiaT,42.29434116851059
9150,SRR5983360,KpsD,4.691856622527872
9151,SRR5983360,KpsF,335.5075113600073
9152,SRR5983360,KpsU,291.9261999100983
9153,SRR5983360,Lic3A,1.4142784787010525
9154,SRR5983360,NagA,239.40455297497985
9155,SRR5983360,NagB,148.62423758794574
9156,SRR5983360,NanA,18.296665062838017
9157,SRR5983360,NanB,4.930971522945905
9158,SRR5983360,NanC,3.4062175083826123
9159,SRR5983360,NanE,87.54109779373916
9160,SRR5983360,NanK,50.89166082565728
9161,SRR5983360,NanT,3.389261628373
9162,SRR5983360,NeuA,24.9585174193397
9163,SRR5983360,NeuB,83.69860971837754
9164,SRR5983360,NeuC,15.447717606692752
9165,SRR5983360,NeuO,50.18387232227501
9166,SRR5983360,SOAT,338.73841733268915
9167,SRR5983360,SatA,12.821554880790892
9168,SRR5983360,SatB,102.61482266021082
9169,SRR5983360,SatC,112.77144071685
9170,SRR5983360,SatD,1160.9735776530615
9171,SRR5983360,SiaM,36.085235915514815
9172,SRR5983360,SiaP,6.786480551011605
9173,SRR5983360,SiaT,72.2243840739935
9175,SRR5983386,KpsD,4.801774351021132
9176,SRR5983386,KpsF,181.7869522415591
9177,SRR5983386,KpsU,257.9693344845517
9178,SRR5983386,Lic3A,21.332641190301235
9179,SRR5983386,NagA,254.48271586741157
9180,SRR5983386,NagB,189.04932230682337
9181,SRR5983386,NanA,40.0829351020926
9182,SRR5983386,NanB,9.325624652821942
9183,SRR5983386,NanE,199.35873345433515
9184,SRR5983386,NanK,24.68550921605414
9185,SRR5983386,NeuA,111.20034418225246
9186,SRR5983386,NeuB,267.079398934733
9187,SRR5983386,NeuC,56.929102212332005
9188,SRR5983386,NeuO,93.20186836853064
9189,SRR5983386,SOAT,494.4397269908239
9190,SRR5983386,SatA,6.610869474637721
9191,SRR5983386,SatB,47.276921284085
9192,SRR5983386,SatC,33.96578085920822
9193,SRR5983386,SatD,1516.5771692057124
9194,SRR5983386,SiaM,27.72678885046505
9195,SRR5983386,SiaQ,1.545776674643789
9196,SRR5983386,SiaT,50.90284263425415
9198,SRR5983376,KpsF,136.33162297279142
9199,SRR5983376,KpsU,152.26898335597923
9200,SRR5983376,Lic3A,25.7682362374414
9201,SRR5983376,NagA,132.09736627130155
9202,SRR5983376,NagB,255.91727635128584
9203,SRR5983376,NanA,82.54431022444992
9204,SRR5983376,NanB,57.724388903218895
9205,SRR5983376,NanE,174.2648664960728
9206,SRR5983376,NanK,13.90329319752135
9207,SRR5983376,NeuA,12.759410579186843
9208,SRR5983376,NeuB,96.65429816455422
9209,SRR5983376,NeuC,9.325852550828891
